ID TEST,ERROR LOG,KEYS,COMPONENTS,RESULT,PROCEDURE,BUG SUITE,BUG PRODOTTO
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_5],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 98e5a055-9ddd-4d1a-889f-915d966af00f    createdAt: 2026-07-08T20:16:17.156Z    consumer: class CompactOrganization {        id: 0e9e2dab-2e93-4f24-ba59-38d9f11198ca        name: Agenzia per L'Italia Digitale        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-973748507    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1093)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_10],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 244a7649-0a2c-407a-9b83-e2b548b4b9d8    createdAt: 2026-07-08T20:21:44.598Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1579118168    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1204)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_10],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 3333ebe5-d32a-4ef6-9cd5-d09cdb62e1db    createdAt: 2026-07-08T20:21:48.331Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1599094314    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1204)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_10],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 014a85c8-3e97-4078-a320-c55a6d46194e    createdAt: 2026-07-08T20:21:38.073Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-609885632    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1204)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_DISABLE_DELEGATION_3],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: e3dd73ce-47ff-4a24-883f-0b78824739d7    createdAt: 2026-07-08T20:10:40.901Z    consumer: class CompactOrganization {        id: a7a87b2c-5742-43fb-a847-6304bb0414b4        name: SOGECAP        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-579769454    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""Privato"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1320)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_DISABLE_DELEGATION_5],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 6615d918-d75d-41ec-9efe-afbbbba3d5e0    createdAt: 2026-07-08T20:05:11.243Z    consumer: class CompactOrganization {        id: a7a87b2c-5742-43fb-a847-6304bb0414b4        name: SOGECAP        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1074795514    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""Privato"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1368)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_ENABLE_DELEGATION_2],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: class Client {    id: be349ace-b36d-49f5-b399-69b2badfb153    createdAt: 2026-07-08T19:59:29.757Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: class CompactUser {        userId: f07ddb8f-17f9-47d4-b31e-35d1ac10e521        name: Ivan        familyName: Diana    }    name: client-0-0-675137402    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addPublicKeyToClient(DataPreparationService.java:99)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:89)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1452)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[ESERVICE_CREATION_DESCRIPTION_MAX_LENGTH_3],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: class Client {    id: 9f03c507-8d72-45ed-b756-0d08b6331895    createdAt: 2026-07-08T19:53:58.633Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: class CompactUser {        userId: f07ddb8f-17f9-47d4-b31e-35d1ac10e521        name: Ivan        familyName: Diana    }    name: client-0-0-2098618148    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addPublicKeyToClient(DataPreparationService.java:99)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:89)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1510)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_PURPOSES_VERSIONS_6],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: [class CompactUser {    userId: 4ea722c3-defd-4372-a0c4-b4613072b632    name: Andrea    familyName: Bianchi}]	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addPublicKeyToClient(DataPreparationService.java:99)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:89)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m(classpath:it/pagopa/pn/cucumber/m2mgateway/purposes.feature:93)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2MG_PURPOSES_52],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: class Client {    id: 5663fa69-0019-4666-ad7b-9db75f6ef7cf    createdAt: 2026-07-08T19:53:58.802Z    consumer: class CompactOrganization {        id: 0e9e2dab-2e93-4f24-ba59-38d9f11198ca        name: Agenzia per L'Italia Digitale        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: class CompactUser {        userId: 4ea722c3-defd-4372-a0c4-b4613072b632        name: Andrea        familyName: Bianchi    }    name: client-0-0-953786504    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addPublicKeyToClient(DataPreparationService.java:99)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:89)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/purposes.feature:592)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_PURPOSES_AGREEMENT_1],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 8772b791-8fdd-477a-b408-00976465b741    createdAt: 2026-07-08T19:48:35.481Z    consumer: class CompactOrganization {        id: 0e9e2dab-2e93-4f24-ba59-38d9f11198ca        name: Agenzia per L'Italia Digitale        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-2007703617    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/purposes.feature:688)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_PATCH_REVERSE_PURPOSE_1.1],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 706f0e9e-f2a2-44aa-8f49-bf27f2daa16b    createdAt: 2026-07-08T19:32:11.587Z    consumer: class CompactOrganization {        id: 0e9e2dab-2e93-4f24-ba59-38d9f11198ca        name: Agenzia per L'Italia Digitale        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-740281982    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/purposes.feature:919)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_REVERSE_PURPOSE_PATCH_4],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 5d2f59c3-2979-475c-bfca-36589a3bdb1c    createdAt: 2026-07-08T19:27:08.064Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1503690992    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/purposes.feature:970)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
